time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,InFlowRate,InFlowTemp,SSSFlowRate,SSSFlowOxygen
2013-06-11,306.7020448033333,371.94291940833335,23.146674092916665,76.80228651,4.570014620625,0.071649603,0.028565626,16.42083333,0.0151333333333333,597.51
2013-06-12,306.28320757458334,381.8320871916667,25.577087656666667,73.59968619958333,4.543195137916666,0.018576,0.023251552,17.17,0.0151333333333333,597.51
2013-06-13,256.9517553625,384.45208486666667,25.080837504583332,72.98666984208333,7.332403626291667,0.140263204,0.021882491,17.81703704,0.0151333333333333,597.51
2013-06-14,302.96366358583333,341.62167232083334,20.427925364583334,65.9235630675,4.705725552833333,0,0.018163967,16.33739583,0,0
2013-06-15,322.0247511870833,344.01875685833335,22.208750660833335,59.02065470625,2.333434598833333,0,0.015879162,16.34010417,0,0
2013-06-16,281.1972953408333,382.1891670125,23.836675262500002,66.31839050625,4.39685299075,0.010452,0.015054686,16.90041667,0,0
2013-06-17,237.59079790208335,410.36541747083334,24.696256257083334,74.40661359083333,3.006201403125,0.0422304,0.015071841,17.45885417,0.0151333333333333,597.51
2013-06-18,169.07849836166668,392.0158348041667,22.897503152916666,81.59944207416666,2.839519184583333,0.234050405,0.017526552,17.23145833,0.0151333333333333,597.51
2013-06-19,274.17441916166666,379.7175000541667,22.610833740416666,77.64035690041666,2.926064432375,0.216434401,0.015039845,16.864375,0.0151333333333333,597.51
2013-06-20,283.53933350541666,392.070416775,23.1129191075,78.88486586375,3.195228043666667,0,0.013673299,17.1284375,0.0151333333333333,597.51
2013-06-21,318.1879137275,367.92042034166667,22.578755950416667,72.74453255125,2.8664307025833335,0.017328,0.012807848,17.12760417,0,0
2013-06-22,317.60279162625,363.60458374166666,23.166262563333333,75.43526434125,2.6607390325416667,3.096e-4,0.012512045,16.9171875,0,0
2013-06-23,264.0812931029167,399.28375244583333,24.792507425,76.72505544208333,2.1114691177083333,0,0.012205384,17.95208333,0,0
2013-06-24,254.8529966725,405.708751675,25.836670176666665,73.9917958025,2.9906879790833334,0.031699199,0.011717845,18.49854167,0,0
2013-06-25,271.3616239175,404.29416529583335,25.989591217083333,74.02721220375,3.391695303375,0,0.011516619,18.6259375,0,0
