time,depth,temp_glm,temp_observed
2013-05-16,0.1,0.017294175278160996,18.3691
2013-05-16,0.33,1.1926857163516846,18.3691
2013-05-16,0.67,4.24185587647998,17.3454
2013-05-16,1,4.556740174454111,16.8125
2013-05-16,1.33,4.556740174454111,15.6954
2013-05-16,1.67,4.556740174454111,14.6735
2013-05-16,2,4.556740174454111,14.3444
2013-05-16,2.33,4.556740174454111,13.8353
2013-05-16,2.67,4.556740174454111,13.1902
2013-05-16,3,4.556740174454111,12.599
2013-05-16,3.33,4.556740174454111,12.0149
2013-05-16,3.67,4.556740174454111,11.1986
2013-05-16,4,4.556740174454111,10.5329
2013-05-16,4.33,4.556740174454111,9.7249
2013-05-16,4.67,4.548297854730866,8.8984
2013-05-16,5,4.532663975235677,8.383
2013-05-16,5.33,4.517030095740488,8.173
2013-05-16,5.67,4.508516833292428,8.1101
2013-05-16,6,4.508516833292428,8.1063
2013-05-16,6.33,4.508516833292428,8.0952
2013-05-16,6.67,4.508516833292428,8.0262
2013-05-16,7,4.508516833292428,8.0174
2013-05-16,7.33,4.508516833292428,8.011
2013-05-16,7.67,4.508516833292428,7.9862
2013-05-16,8,4.508516833292428,7.9723
2013-05-16,8.33,4.508516833292428,7.9599
2013-05-16,8.67,4.508516833292428,7.9542
2013-05-16,9,4.508516833292428,7.9523
2013-05-21,0.1,15.766096568061846,18.9194
2013-05-21,0.33,15.766096568061846,18.9194
2013-05-21,0.67,15.765937649207537,18.3843
2013-05-21,1,15.765688119529292,17.4362
2013-05-21,1.33,15.765438589851046,16.4216
2013-05-21,1.67,15.557703154358297,15.552
2013-05-21,2,14.931649346966234,15.1035
2013-05-21,2.33,14.30559553957417,14.6785
2013-05-21,2.67,12.625353143198295,14.2157
2013-05-21,3,10.992851245339336,13.5105
2013-05-21,3.33,9.88414114094339,12.9083
2013-05-21,3.67,9.16563961738214,12.1539
2013-05-21,4,8.813864677747645,11.1806
2013-05-21,4.33,8.471282000035202,10.1818
2013-05-21,4.67,8.12690360387563,9.2828
2013-05-21,5,7.7926539840736915,8.8232
2013-05-21,5.33,7.686392311419323,8.7196
2013-05-21,5.67,7.64311773583398,8.6945
2013-05-21,6,7.616925460945796,8.6623
2013-05-21,6.33,7.616925460945796,8.6641
2013-05-21,6.67,7.616925460945796,8.6471
2013-05-21,7,7.616925460945796,8.6405
2013-05-21,7.33,7.616925460945796,8.6233
2013-05-21,7.67,7.616925460945796,8.6277
2013-05-21,8,7.616925460945796,8.6389
2013-05-21,8.33,7.616925460945796,8.625
2013-05-21,8.67,7.616925460945796,8.5987
2013-05-21,9,7.616925460945796,8.5793
2013-05-23,0.1,19.87846330584677,21.0439
2013-05-23,0.33,19.87846330584677,21.0439
2013-05-23,0.67,19.877907546181927,20.3013
2013-05-23,1,19.877080237343186,18.9733
2013-05-23,1.33,19.876252928504446,17.3558
2013-05-23,1.67,19.099582037138784,16.1982
2013-05-23,2,17.48026180972657,15.155
2013-05-23,2.33,15.860941582314355,14.511
2013-05-23,2.67,13.709591564599698,13.8409
2013-05-23,3,11.951006670758526,13.0946
2013-05-23,3.33,10.839520731892755,12.1868
2013-05-23,3.67,10.060521590668747,10.9005
2013-05-23,4,9.60273307710488,9.7319
2013-05-23,4.33,9.155414775189536,9.0053
2013-05-23,4.67,8.706505635765849,8.8292
2013-05-23,5,8.27079970632521,8.7984000000000009
2013-05-23,5.33,8.060691847537163,8.7883
2013-05-23,5.67,7.93028844167483,8.7737
2013-05-23,6,7.84498985002521,8.7454
2013-05-23,6.33,7.84498985002521,8.7266
2013-05-23,6.67,7.84498985002521,8.715
2013-05-23,7,7.84498985002521,8.7063
2013-05-23,7.33,7.84498985002521,8.7037
2013-05-23,7.67,7.84498985002521,8.7023
2013-05-23,8,7.84498985002521,8.6967
2013-05-23,8.33,7.84498985002521,8.6917
2013-05-23,8.67,7.84498985002521,8.6999
2013-05-23,9,7.84498985002521,8.6999
2013-05-30,0.1,19.922731239849973,22.1139
2013-05-30,0.33,19.922731239849973,22.1139
2013-05-30,0.67,19.92222712707251,21.8168
2013-05-30,1,19.92166595157291,20.1045
2013-05-30,1.33,19.78580922382425,19.3575
2013-05-30,1.67,19.362330981806625,18.3595
2013-05-30,2,18.951307982201286,17.4293
2013-05-30,2.33,18.527650566296277,16.4136
2013-05-30,2.67,17.32722700294012,15.2407
2013-05-30,3,16.16211001497679,14.3122
2013-05-30,3.33,14.783898550182725,13.2732
2013-05-30,3.67,13.372801171541042,11.921
2013-05-30,4,12.217668912270675,10.4886
2013-05-30,4.33,11.25686261184903,9.6561
2013-05-30,4.67,10.40271935379358,9.4434
2013-05-30,5,9.573697956269175,9.3129
2013-05-30,5.33,9.177714987822856,9.2723
2013-05-30,5.67,8.846491843305143,9.2505
2013-05-30,6,8.628972481731111,9.2378
2013-05-30,6.33,8.535961314388171,9.2232
2013-05-30,6.67,8.53305418873182,9.225
2013-05-30,7,8.53305418873182,9.2088
2013-05-30,7.33,8.53305418873182,9.2028
2013-05-30,7.67,8.53305418873182,9.1983
2013-05-30,8,8.53305418873182,9.1933
2013-05-30,8.33,8.53305418873182,9.189
2013-05-30,8.67,8.53305418873182,9.1783
2013-05-30,9,8.53305418873182,9.1663
2013-06-04,0.1,22.86926391247477,23.6841
2013-06-04,0.33,22.86926391247477,23.6841
2013-06-04,0.67,22.868732267549856,23.5958
2013-06-04,1,22.8681921497304,22.9911
2013-06-04,1.33,22.248991551823323,22.6865
2013-06-04,1.67,21.26670096642395,20.2207
2013-06-04,2,20.313301280595148,18.5316
2013-06-04,2.33,19.268813686279437,17.3784
2013-06-04,2.67,17.89307668239717,16.1653
2013-06-04,3,16.55780253157026,14.8309
2013-06-04,3.33,15.297986461005149,13.4738
2013-06-04,3.67,14.143254257873632,12.2302
2013-06-04,4,13.156018397244663,10.9825
2013-06-04,4.33,12.14003661854288,10.0708
2013-06-04,4.67,11.071118556038009,9.6769
2013-06-04,5,10.033639260077399,9.5937
2013-06-04,5.33,9.63152311146947,9.5604
2013-06-04,5.67,9.351817078468951,9.5346
2013-06-04,6,9.119976518985435,9.5137
2013-06-04,6.33,8.9376319193557,9.5068
2013-06-04,6.67,8.931997834089877,9.4868
2013-06-04,7,8.931997834089877,9.4918
2013-06-04,7.33,8.931997834089877,9.4914
2013-06-04,7.67,8.931997834089877,9.4898
2013-06-04,8,8.931997834089877,9.4638
2013-06-04,8.33,8.931997834089877,9.4542
2013-06-04,8.67,8.931997834089877,9.4497
2013-06-04,9,8.931997834089877,9.4483
2013-06-06,0.1,21.305586473515064,21.9342
2013-06-06,0.33,21.305586473515064,21.9342
2013-06-06,0.67,21.305586055568995,22.1601
2013-06-06,1,21.30558561504727,22.1384
2013-06-06,1.33,21.30533308345595,21.9007
2013-06-06,1.67,21.304832200260954,20.601
2013-06-06,2,21.304346048924636,19.1041
2013-06-06,2.33,21.017220510932706,17.6924
2013-06-06,2.67,19.067082843439543,16.0599
2013-06-06,3,17.174302166166765,14.7292
2013-06-06,3.33,15.62653229482606,13.488
2013-06-06,3.67,14.405987723974933,12.1693
2013-06-06,4,13.411731245817212,10.6863
2013-06-06,4.33,12.385712043318886,9.905
2013-06-06,4.67,11.30561594770017,9.6611
2013-06-06,5,10.257287384305533,9.6415
2013-06-06,5.33,9.858976051990721,9.6266
2013-06-06,5.67,9.571688007539771,9.619
2013-06-06,6,9.314280895129892,9.6125
2013-06-06,6.33,9.082028752252283,9.6072
2013-06-06,6.67,9.078421122893642,9.6027
2013-06-06,7,9.078421122893642,9.5995
2013-06-06,7.33,9.078421122893642,9.5959
2013-06-06,7.67,9.078421122893642,9.5881
2013-06-06,8,9.078421122893642,9.587
2013-06-06,8.33,9.078421122893642,9.5862
2013-06-06,8.67,9.078421122893642,9.5842
2013-06-06,9,9.078421122893642,9.5774
2013-06-13,0.1,23.08824443678348,23.6155
2013-06-13,0.33,23.08824443678348,23.6155
2013-06-13,0.67,23.088041347539182,22.7943
2013-06-13,1,23.08764184220509,21.2973
2013-06-13,1.33,23.087242336870997,19.9893
2013-06-13,1.67,23.08683072531466,18.9069
2013-06-13,2,22.0569676706313,17.8329
2013-06-13,2.33,20.73126246908879,17.0433
2013-06-13,2.67,19.36538438265105,16.2021
2013-06-13,3,18.015434464860192,15.0406
2013-06-13,3.33,16.60649627075748,13.7467
2013-06-13,3.67,15.301945096535572,12.6967
2013-06-13,4,14.287999819621177,11.1132
2013-06-13,4.33,13.23157903092017,10.2244
2013-06-13,4.67,12.106755959775754,10.041
2013-06-13,5,11.015015920135587,9.9824
2013-06-13,5.33,10.565105905512393,9.9401
2013-06-13,5.67,10.263468381657509,9.9167
2013-06-13,6,9.943176927259483,9.9076
2013-06-13,6.33,9.58634451964798,9.8976
2013-06-13,6.67,9.573088640955952,9.9135
2013-06-13,7,9.573088640955952,9.899
2013-06-13,7.33,9.573088640955952,9.8942
2013-06-13,7.67,9.573088640955952,9.8761
2013-06-13,8,9.573088640955952,9.8665
2013-06-13,8.33,9.573088640955952,9.8711
2013-06-13,8.67,9.573088640955952,9.8638
2013-06-13,9,9.573088640955952,9.8544
2013-06-20,0.1,23.11636215128655,22.9495
2013-06-20,0.33,23.11636215128655,22.9495
2013-06-20,0.67,23.116222086886967,22.7608
2013-06-20,1,23.1159957079655,22.0662
2013-06-20,1.33,23.11576932904403,21.5332
2013-06-20,1.67,22.888642561137456,20.4804
2013-06-20,2,22.002669198782904,19.4899
2013-06-20,2.33,21.116695836428356,18.4411
2013-06-20,2.67,20.203874796426696,17.1916
2013-06-20,3,19.129447816630265,16.0306
2013-06-20,3.33,17.991904733839025,14.8088
2013-06-20,3.67,16.789472196081743,13.5988
2013-06-20,4,15.584283948154741,12.3289
2013-06-20,4.33,14.32261929511893,10.9957
2013-06-20,4.67,12.969654677426167,10.3623
2013-06-20,5,11.656483136724368,10.2437
2013-06-20,5.33,11.058811444280737,10.209
2013-06-20,5.67,10.650448179749661,10.1535
2013-06-20,6,10.340498234159393,10.1438
2013-06-20,6.33,10.323532805497727,10.145
2013-06-20,6.67,10.304329357932687,10.1376
2013-06-20,7,10.186596877261595,10.1072
2013-06-20,7.33,10.070754958016648,10.0888
2013-06-20,7.67,10.070754958016648,10.0721
2013-06-20,8,10.070754958016648,10.0617
2013-06-20,8.33,10.070754958016648,10.0603
2013-06-20,8.67,10.070754958016648,10.0647
2013-06-20,9,10.070754958016648,10.0393
2013-06-25,0.1,24.87918028421936,26.0938
2013-06-25,0.33,24.87918028421936,26.0938
2013-06-25,0.67,24.878923970951483,25.9314
2013-06-25,1,24.87850871101182,24.8265
2013-06-25,1.33,24.878093451072154,23.1405
2013-06-25,1.67,24.577518985769803,21.6558
2013-06-25,2,23.360177088373316,20.5779
2013-06-25,2.33,22.14283519097683,19.3158
2013-06-25,2.67,20.88860414517439,17.9476
2013-06-25,3,19.609885311675882,16.5833
2013-06-25,3.33,18.312080570884653,15.0558
2013-06-25,3.67,17.116805709305968,13.4925
2013-06-25,4,16.106670961514972,12.032
2013-06-25,4.33,14.808023138966375,11.0096
2013-06-25,4.67,13.242516731460475,10.4941
2013-06-25,5,11.723054630057689,10.3535
2013-06-25,5.33,11.18220212622712,10.2774
2013-06-25,5.67,10.8405194919414,10.2348
2013-06-25,6,10.583074278784796,10.2116
2013-06-25,6.33,10.52169491587205,10.1906
2013-06-25,6.67,10.474463044355247,10.1597
2013-06-25,7,10.464324064134876,10.1434
2013-06-25,7.33,10.459202939298725,10.1078
2013-06-25,7.67,10.459202939298725,10.0907
2013-06-25,8,10.459202939298725,10.064
2013-06-25,8.33,10.459202939298725,10.0353
2013-06-25,8.67,10.459202939298725,10.009
2013-06-25,9,10.459202939298725,9.989
2013-06-27,0.1,25.312274969950106,25.412
2013-06-27,0.33,25.312274969950106,25.412
2013-06-27,0.67,25.312001047815315,25.2885
2013-06-27,1,25.311569387079107,24.645
2013-06-27,1.33,25.311137726342903,23.2727
2013-06-27,1.67,24.889722293079807,22.1057
2013-06-27,2,23.576801945719545,20.5132
2013-06-27,2.33,22.26388159835928,18.8999
2013-06-27,2.67,20.911175785927497,17.242
2013-06-27,3,19.685611730614788,15.6251
2013-06-27,3.33,18.480534164598406,14.0224
2013-06-27,3.67,17.331849899183617,12.6455
2013-06-27,4,16.32275339083081,11.767
2013-06-27,4.33,15.027382224635957,11.0424
2013-06-27,4.67,13.448902017113255,10.5833
2013-06-27,5,11.916847698047103,10.3672
2013-06-27,5.33,11.350063076508818,10.2593
2013-06-27,5.67,11.007288898439631,10.2022
2013-06-27,6,10.733769967437398,10.1705
2013-06-27,6.33,10.632706260668245,10.1378
2013-06-27,6.67,10.596729818495229,10.1291
2013-06-27,7,10.596729818495229,10.1031
2013-06-27,7.33,10.596729818495229,10.0911
2013-06-27,7.67,10.596729818495229,10.0673
2013-06-27,8,10.596729818495229,10.0414
2013-06-27,8.33,10.596729818495229,10.0218
2013-06-27,8.67,10.596729818495229,9.9687
2013-06-27,9,10.596729818495229,9.9304
2013-07-03,0.1,23.441180945987004,24.0484
2013-07-03,0.33,23.441180945987004,24.0484
2013-07-03,0.67,23.440997926605345,23.9224
2013-07-03,1,23.44072471187437,23.3826
2013-07-03,1.33,23.440451497143396,22.4614
2013-07-03,1.67,23.099421606242267,21.5281
2013-07-03,2,22.385630245775193,20.933
2013-07-03,2.33,21.67183888530812,20.4539
2013-07-03,2.67,20.936417483614772,19.3066
2013-07-03,3,19.995656348846815,17.8627
2013-07-03,3.33,19.016420835060416,16.1751
2013-07-03,3.67,18.001893763820945,14.6508
2013-07-03,4,17.005161918562912,13.1795
2013-07-03,4.33,15.811813501612102,11.9552
2013-07-03,4.67,14.271270750646805,11.2119
2013-07-03,5,12.77603808059225,10.6886
2013-07-03,5.33,12.029735382236957,10.4149
2013-07-03,5.67,11.67299166742845,10.27
2013-07-03,6,11.339561941841586,10.1828
2013-07-03,6.33,11.118436829561094,10.1725
2013-07-03,6.67,11.005889330014083,10.1293
2013-07-03,7,11.005889330014083,10.1177
2013-07-03,7.33,11.005889330014083,10.0889
2013-07-03,7.67,11.005889330014083,10.0607
2013-07-03,8,11.005889330014083,10.0321
2013-07-03,8.33,11.005889330014083,9.9937
2013-07-03,8.67,11.005889330014083,9.9757
2013-07-03,9,11.005889330014083,9.9384
2013-07-11,0.1,25.12254577583263,23.1061
2013-07-11,0.33,25.12254577583263,23.1061
2013-07-11,0.67,25.122262347235583,23.0334
2013-07-11,1,25.12182892568633,22.9678
2013-07-11,1.33,25.121395504137077,22.9677
2013-07-11,1.67,24.73702662958311,22.8104
2013-07-11,2,23.796924196972604,22.193
2013-07-11,2.33,22.8568217643621,21.5553
2013-07-11,2.67,21.85886905233712,20.8109
2013-07-11,3,20.774137400235276,20.4808
2013-07-11,3.33,19.68940574813343,20.4774
2013-07-11,3.67,18.705443720364272,19.7928
2013-07-11,4,17.8004136503794,18.5384
2013-07-11,4.33,16.594006138491288,16.6476
2013-07-11,4.67,14.951961004285737,14.7558
2013-07-11,5,13.358211315203878,13.3908
2013-07-11,5.33,12.630415336815934,12.275
2013-07-11,5.67,12.272111106133925,12.0264
2013-07-11,6,11.93974100290429,12.1981
2013-07-11,6.33,11.697683365857543,11.1797
2013-07-11,6.67,11.584932580405557,10.8789
2013-07-11,7,11.584932580405557,10.6814
2013-07-11,7.33,11.584932580405557,10.7041
2013-07-11,7.67,11.584932580405557,10.5108
2013-07-11,8,11.584932580405557,10.4522
2013-07-11,8.33,11.584932580405557,10.4155
2013-07-11,8.67,11.584932580405557,10.354
2013-07-11,9,11.584932580405557,10.304
2013-07-15,0.1,24.8860482143824,23.6396
2013-07-15,0.33,24.8860482143824,23.6396
2013-07-15,0.67,24.885626685818533,22.8562
2013-07-15,1,24.885107236851955,21.71
2013-07-15,1.33,24.884587787885373,20.884
2013-07-15,1.67,24.400359370913556,20.1624
2013-07-15,2,23.92995740497993,19.6548
2013-07-15,2.33,23.335124295065786,19.2702
2013-07-15,2.67,21.964802560477256,19.0657
2013-07-15,3,20.634784406317802,18.5816
2013-07-15,3.33,19.4668894813228,17.8321
2013-07-15,3.67,18.703529589809257,16.8792
2013-07-15,4,17.96262145981082,16.7946
2013-07-15,4.33,16.78443754985179,15.041
2013-07-15,4.67,15.192428000978065,13.3287
2013-07-15,5,13.647242262365332,12.8347
2013-07-15,5.33,13.035202348863518,12.0435
2013-07-15,5.67,12.643332321067787,11.9978
2013-07-15,6,12.283106452808523,11.4486
2013-07-15,6.33,11.982679846044414,11.161
2013-07-15,6.67,11.874614989243998,11.0277
2013-07-15,7,11.874614989243998,10.9562
2013-07-15,7.33,11.874614989243998,10.8269
2013-07-15,7.67,11.874614989243998,10.787
2013-07-15,8,11.874614989243998,10.6249
2013-07-15,8.33,11.874614989243998,10.4842
2013-07-15,8.67,11.874614989243998,10.5189
2013-07-15,9,11.874614989243998,10.3828
2013-07-18,0.1,27.708454190029233,26.7469
2013-07-18,0.33,27.708454190029233,26.7469
2013-07-18,0.67,27.592151143477228,26.2585
2013-07-18,1,27.46445349798464,24.09
2013-07-18,1.33,26.960385080560222,22.2689
2013-07-18,1.67,25.802559408254076,20.9247
2013-07-18,2,24.678787432192227,20.2772
2013-07-18,2.33,23.43940057927197,19.6927
2013-07-18,2.67,22.113038398135238,19.2358
2013-07-18,3,20.825686869384878,18.4522
2013-07-18,3.33,19.855948398760045,17.4896
2013-07-18,3.67,19.11299607466968,16.61
2013-07-18,4,18.391895289523152,15.2251
2013-07-18,4.33,17.141865315390195,14.2385
2013-07-18,4.67,15.408111264937029,13.3648
2013-07-18,5,13.72534998067366,12.7367
2013-07-18,5.33,13.119273802332774,13.129
2013-07-18,5.67,12.759414050635607,12.3595
2013-07-18,6,12.434411691477367,11.7618
2013-07-18,6.33,12.179193157851897,11.3329
2013-07-18,6.67,12.0890051161988,11.1401
2013-07-18,7,12.0890051161988,10.8921
2013-07-18,7.33,12.0890051161988,11.1746
2013-07-18,7.67,12.0890051161988,10.9878
2013-07-18,8,12.0890051161988,10.7223
2013-07-18,8.33,12.0890051161988,10.6401
2013-07-18,8.67,12.0890051161988,10.573
2013-07-18,9,12.0890051161988,10.4812
2013-07-22,0.1,27.548847809787013,25.6721
2013-07-22,0.33,27.548847809787013,25.6721
2013-07-22,0.67,27.548235591781523,25.719
2013-07-22,1,27.547626825616902,25.7582
2013-07-22,1.33,26.944824921915977,25.744
2013-07-22,1.67,26.09073147340743,24.5117
2013-07-22,2,25.261758420443254,22.1224
2013-07-22,2.33,24.050819581040898,20.0829
2013-07-22,2.67,22.79340843582696,19.3647
2013-07-22,3,21.57297997135461,18.6909
2013-07-22,3.33,20.59016632320449,17.8623
2013-07-22,3.67,19.74738868086915,16.0124
2013-07-22,4,18.929398616249554,15.1236
2013-07-22,4.33,17.54648606321358,14.176
2013-07-22,4.67,15.699407841171773,13.4526
2013-07-22,5,13.906655449190016,12.822
2013-07-22,5.33,13.327574412197912,12.277
2013-07-22,5.67,12.974543977217229,11.7217
2013-07-22,6,12.665889366947454,11.3421
2013-07-22,6.33,12.441435284883603,11.1546
2013-07-22,6.67,12.368747323626906,10.8716
2013-07-22,7,12.368747323626906,10.726
2013-07-22,7.33,12.368747323626906,10.5542
2013-07-22,7.67,12.368747323626906,10.494
2013-07-22,8,12.368747323626906,10.4698
2013-07-22,8.33,12.368747323626906,10.5028
2013-07-22,8.67,12.368747323626906,10.4717
2013-07-22,9,12.368747323626906,10.3509
2013-07-25,0.1,25.89468641570259,25.5124
2013-07-25,0.33,25.89468641570259,25.5124
2013-07-25,0.67,25.89457025376619,25.5389
2013-07-25,1,25.894364856632837,25.5099
2013-07-25,1.33,25.894159459499484,24.8571
2013-07-25,1.67,25.87196868049091,23.3326
2013-07-25,2,24.910879799769326,21.6997
2013-07-25,2.33,23.949790919047743,20.39
2013-07-25,2.67,22.95957813284975,19.3786
2013-07-25,3,21.998489252128167,18.6965
2013-07-25,3.33,21.103517061307873,17.7654
2013-07-25,3.67,20.19527877554629,16.5688
2013-07-25,4,19.3137533805424,15.3726
2013-07-25,4.33,17.848626597647662,14.5112
2013-07-25,4.67,15.928675179061576,13.473
2013-07-25,5,14.065192919845668,12.6316
2013-07-25,5.33,13.496184687081143,12.1221
2013-07-25,5.67,13.142105832086315,11.5724
2013-07-25,6,12.840464964027605,11.3559
2013-07-25,6.33,12.635778262271732,11.1102
2013-07-25,6.67,12.57251626934563,10.9597
2013-07-25,7,12.57251626934563,10.8254
2013-07-25,7.33,12.57251626934563,10.7603
2013-07-25,7.67,12.57251626934563,10.7008
2013-07-25,8,12.57251626934563,10.6168
2013-07-25,8.33,12.57251626934563,10.5414
2013-07-25,8.67,12.57251626934563,10.5441
2013-07-25,9,12.57251626934563,10.4625
2013-07-29,0.1,24.615237361659695,24.4282
2013-07-29,0.33,24.615237361659695,24.4282
2013-07-29,0.67,24.615034095686237,24.4248
2013-07-29,1,24.61482641198961,24.4394
2013-07-29,1.33,24.50445660769615,24.2171
2013-07-29,1.67,24.32368592589966,23.5907
2013-07-29,2,24.148232028861894,22.8287
2013-07-29,2.33,23.780164152728286,21.8988
2013-07-29,2.67,23.15048311845738,20.3666
2013-07-29,3,22.539322114606204,18.9286
2013-07-29,3.33,21.837459032199234,17.5867
2013-07-29,3.67,20.803180865877856,16.6321
2013-07-29,4,19.799322645624752,15.4791
2013-07-29,4.33,18.173374930446993,14.3051
2013-07-29,4.67,16.202717344940115,13.3361
2013-07-29,5,14.29002027665403,13.0373
2013-07-29,5.33,13.698455434697221,12.4696
2013-07-29,5.67,13.34589356385916,12.0319
2013-07-29,6,13.055093353973552,11.5471
2013-07-29,6.33,12.888984158037374,11.2317
2013-07-29,6.67,12.835898606282258,11.1621
2013-07-29,7,12.835898606282258,11.0436
2013-07-29,7.33,12.835898606282258,10.8965
2013-07-29,7.67,12.835898606282258,10.7951
2013-07-29,8,12.835898606282258,10.7226
2013-07-29,8.33,12.835898606282258,10.9768
2013-07-29,8.67,12.835898606282258,10.6227
2013-07-29,9,12.835898606282258,10.5122
2013-08-01,0.1,23.8851228982653,23.2921
2013-08-01,0.33,23.8851228982653,23.2921
2013-08-01,0.67,23.885065296999286,23.2787
2013-08-01,1,23.884929292974114,23.2441
2013-08-01,1.33,23.88479328894894,23.1007
2013-08-01,1.67,23.884761711625814,22.3741
2013-08-01,2,23.884761711625814,21.6745
2013-08-01,2.33,23.683429284588446,20.9241
2013-08-01,2.67,23.046791355446835,20.2557
2013-08-01,3,22.428878071279975,19.3149
2013-08-01,3.33,21.62558541390093,18.034300000000002
2013-08-01,3.67,20.71888925927576,16.8017
2013-08-01,4,19.83886063861015,15.2983
2013-08-01,4.33,18.02768213439114,14.2747
2013-08-01,4.67,16.142571804028822,13.265
2013-08-01,5,14.312905895147752,12.7248
2013-08-01,5.33,13.781812596025986,12.1858
2013-08-01,5.67,13.453424411882796,11.7905
2013-08-01,6,13.19390511639582,11.443
2013-08-01,6.33,13.066116976160773,11.2601
2013-08-01,6.67,13.02760823126465,11.2042
2013-08-01,7,13.02760823126465,11.0179
2013-08-01,7.33,13.02760823126465,10.8934
2013-08-01,7.67,13.02760823126465,10.8137
2013-08-01,8,13.02760823126465,10.7435
2013-08-01,8.33,13.02760823126465,10.6526
2013-08-01,8.67,13.02760823126465,10.6186
2013-08-01,9,13.02760823126465,10.5976
2013-08-08,0.1,24.430053232209122,23.5397
2013-08-08,0.33,24.430053232209122,23.5397
2013-08-08,0.67,24.43000379506569,23.5455
2013-08-08,1,24.429894713150407,23.3756
2013-08-08,1.33,24.42978563123512,23.0722
2013-08-08,1.67,24.4297698458155,22.6348
2013-08-08,2,24.4297698458155,22.2905
2013-08-08,2.33,24.12700970768189,21.6909
2013-08-08,2.67,23.501884219003156,20.9177
2013-08-08,3,22.826327373029653,20.0003
2013-08-08,3.33,21.978179878185145,18.9103
2013-08-08,3.67,21.104330944102927,17.413
2013-08-08,4,19.880497035617722,16.1428
2013-08-08,4.33,18.17771277677805,14.2891
2013-08-08,4.67,16.423328994943237,13.1847
2013-08-08,5,14.720544736103562,12.3797
2013-08-08,5.33,14.174598112862821,11.8842
2013-08-08,5.67,13.818029709882525,11.684
2013-08-08,6,13.547331922073583,11.6333
2013-08-08,6.33,13.446924959472398,11.5925
2013-08-08,6.67,13.264399413344348,11.4846
2013-08-08,7,12.952597574509783,11.5203
2013-08-08,7.33,12.82017695837478,11.4381
2013-08-08,7.67,12.82017695837478,11.3342
2013-08-08,8,12.82017695837478,11.2918
2013-08-08,8.33,12.82017695837478,11.3366
2013-08-08,8.67,12.82017695837478,11.3174
2013-08-08,9,12.82017695837478,11.2954
2013-08-12,0.1,23.58311884925381,27.0352
2013-08-12,0.33,23.58311884925381,27.0352
2013-08-12,0.67,23.583118787696655,27.0348
2013-08-12,1,23.58311872154045,27.0277
2013-08-12,1.33,23.583065167888954,27.0144
2013-08-12,1.67,23.582943692090435,27.0184
2013-08-12,2,23.58282578910952,27.0006
2013-08-12,2.33,23.582707886128606,26.9852
2013-08-12,2.67,23.00017154526442,26.9423
2013-08-12,3,22.424593221381027,26.8349
2013-08-12,3.33,21.84901489749764,26.6911
2013-08-12,3.67,21.255994806223843,26.2647
2013-08-12,4,19.980295498307232,25.0943
2013-08-12,4.33,18.32410574178606,22.8399
2013-08-12,4.67,16.61772841688546,22.7624
2013-08-12,5,14.961538660364287,23.0074
2013-08-12,5.33,14.35266336366388,23.2321
2013-08-12,5.67,14.013045835515758,21.9384
2013-08-12,6,13.74013657279008,21.2284
2013-08-12,6.33,13.643293350110378,20.6337
2013-08-12,6.67,13.448410666939074,18.0643
2013-08-12,7,13.120359619136106,16.8087
2013-08-12,7.33,13.018417255248549,15.1015
2013-08-12,7.67,13.018417255248549,13.6092
2013-08-12,8,13.018417255248549,13.0383
2013-08-12,8.33,13.018417255248549,14.4338
2013-08-12,8.67,13.018417255248549,12.7105
2013-08-12,9,13.018417255248549,12.4659
2013-08-28,0.1,24.417496859284366,23.7422
2013-08-28,0.33,24.417496859284366,23.7422
2013-08-28,0.67,24.417495950160184,23.7162
2013-08-28,1,24.417495001156006,23.7362
2013-08-28,1.33,24.417299583127107,23.7176
2013-08-28,1.67,24.416936775737007,22.6671
2013-08-28,2,24.416584639152497,21.7641
2013-08-28,2.33,24.29786745404771,20.9602
2013-08-28,2.67,23.805863156842673,19.9274
2013-08-28,3,23.32832957426131,18.8647
2013-08-28,3.33,22.877224915820875,17.3601
2013-08-28,3.67,22.51553345830549,15.8339
2013-08-28,4,22.164479984834674,14.6591
2013-08-28,4.33,20.308283713260703,13.6008
2013-08-28,4.67,18.01039277234522,12.7801
2013-08-28,5,15.780086859103719,12.4897
2013-08-28,5.33,15.121728561934292,12.4088
2013-08-28,5.67,14.755804593139825,12.3631
2013-08-28,6,14.475365017241101,12.3262
2013-08-28,6.33,14.374974034000624,12.2955
2013-08-28,6.67,14.25669209558877,12.278
2013-08-28,7,14.126418777717674,12.2489
2013-08-28,7.33,14.100455931766477,12.2327
2013-08-28,7.67,14.100455931766477,12.214
2013-08-28,8,14.100455931766477,12.2006
2013-08-28,8.33,14.100455931766477,12.1879
2013-08-28,8.67,14.100455931766477,12.1753
2013-08-28,9,14.100455931766477,12.1522
2013-09-18,0.1,20.83363190218905,20.3273
2013-09-18,0.33,20.83363190218905,20.3273
2013-09-18,0.67,20.833631814273257,20.3279
2013-09-18,1,20.833631693355297,20.3263
2013-09-18,1.33,20.833631572437334,20.3228
2013-09-18,1.67,20.83345236407577,20.3145
2013-09-18,2,20.833190568272602,20.3186
2013-09-18,2.33,20.832928772469433,20.3235
2013-09-18,2.67,20.83281986994287,20.3188
2013-09-18,3,20.83281986994287,20.2942
2013-09-18,3.33,20.83281986994287,19.2839
2013-09-18,3.67,20.83281986994287,17.6572
