time,depth,temp
2013-10-31,0.1,14.506705334598696
2013-11-01,0.1,15.01805989086265
2013-11-02,0.1,15.688743740534061
2013-11-03,0.1,14.625983250166255
2013-11-04,0.1,13.749635802805608
2013-11-05,0.1,12.960634037647056
2013-11-06,0.1,12.855649766745698
2013-11-07,0.1,13.329006040166897
2013-11-08,0.1,12.899928440096073
2013-11-09,0.1,11.726537000473312
2013-11-10,0.1,11.363369777897855
2013-11-11,0.1,10.82199373257053
2013-11-12,0.1,10.590304720166348
2013-11-13,0.1,9.533739936926008
2013-11-14,0.1,8.674800771837523
2013-11-15,0.1,8.347483191638856
2013-11-16,0.1,8.674393089346264
2013-11-17,0.1,9.716251003756325
2013-11-18,0.1,10.7677520342592
2013-11-19,0.1,10.958075164693572
2013-11-20,0.1,10.191244684401473
2013-11-21,0.1,9.75072766939618
2013-11-22,0.1,10.15051583789252
2013-11-23,0.1,10.614295214682642
2013-11-24,0.1,10.110723483511666
2013-11-25,0.1,8.059194548959994
2013-11-26,0.1,7.680685731725145
2013-11-27,0.1,7.476637517592191
2013-11-28,0.1,6.296764652256552
2013-11-29,0.1,5.92846611060124
2013-11-30,0.1,5.8348719360148955
2013-12-01,0.1,5.732286971098726
2013-12-02,0.1,6.03263296334395
2013-12-03,0.1,6.539627244704282
2013-12-04,0.1,7.283062840168791
2013-12-05,0.1,8.121307037934475
2013-12-06,0.1,9.15801343115727
2013-12-07,0.1,10.369738933559844
2013-12-08,0.1,10.486619682857937
2013-12-09,0.1,9.421658012178462
2013-12-10,0.1,9.055470983650048
2013-12-11,0.1,8.099235018498637
2013-12-12,0.1,7.359351765593947
2013-12-13,0.1,6.3537651816776135
2013-12-14,0.1,6.127532001716244
2013-12-15,0.1,6.175159998671026
2013-12-16,0.1,6.112181505093228
2013-12-17,0.1,6.002853151037717
2013-12-18,0.1,6.180881481915381
2013-12-19,0.1,5.749906190254839
2013-12-20,0.1,5.955821564494187
2013-12-21,0.1,6.57423442748259
2013-12-22,0.1,7.73094106443063
2013-12-23,0.1,8.96109670721152
2013-12-24,0.1,9.288490026468674
2013-12-25,0.1,7.7588056744168385
2013-12-26,0.1,7.005839120552649
2013-12-27,0.1,6.41225565108077
2013-12-28,0.1,6.234995021071584
2013-12-29,0.1,6.276496005887304
2013-12-30,0.1,6.379409280121999
2013-12-31,0.1,6.354147838589965
2014-01-01,0.1,5.955484440813231
2014-01-02,0.1,5.816339915399763
2014-01-03,0.1,5.654914805391569
2014-01-04,0.1,3.1817524900039547
2014-01-05,0.1,3.59731015848738
2014-01-06,0.1,4.002431693214506
2014-01-07,0.1,2.7599530855580783
2014-01-08,0.1,0.669808469235189
2014-01-09,0.1,1.8165542660301635
2014-01-10,0.1,2.205665904892415
2014-01-11,0.1,1.7629207042507606
2014-01-12,0.1,4.057229485765062
2014-01-13,0.1,4.506902651798426
2014-01-14,0.1,5.089485296080699
2014-01-15,0.1,5.328198248169229
2014-01-16,0.1,5.343151258645505
2014-01-17,0.1,5.110596317581214
2014-01-18,0.1,5.162134376508799
2014-01-19,0.1,4.055247306859078
2014-01-20,0.1,3.925726293128008
2014-01-21,0.1,4.071382085438418
2014-01-22,0.1,3.8350651053977045
2014-01-23,0.1,2.8323146743879133
2014-01-24,0.1,1.7700030820261548
2014-01-25,0.1,0.9989455193237892
2014-01-26,0.1,0.4534976977224667
2014-01-27,0.1,0.6919354648352597
2014-01-28,0.1,1.1449749186385114
2014-01-29,0.1,0.5310674829561141
2014-01-30,0.1,0.7062891079437895
2014-01-31,0.1,0.0211234766885663
2014-02-01,0.1,0.20854351015201858
2014-02-02,0.1,2.710114942296836
2014-02-03,0.1,3.711037474874156
2014-02-04,0.1,4.398209512914318
2014-02-05,0.1,4.699396830352671
2014-02-06,0.1,4.919284226426005
2014-02-07,0.1,5.089902459676314
2014-02-08,0.1,4.960498453440858
2014-02-09,0.1,4.8582317236956625
2014-02-10,0.1,4.882312976107703
2014-02-11,0.1,4.791469482490255
2014-02-12,0.1,4.459170060340612
2014-02-13,0.1,3.7082844387564564
2014-02-14,0.1,3.0801841185464105
2014-02-15,0.1,2.744667226077296
2014-02-16,0.1,2.923192123787401
2014-02-17,0.1,2.9593235175553
2014-02-18,0.1,3.0328783384870475
2014-02-19,0.1,3.478013545481141
2014-02-20,0.1,4.823235258798409
2014-02-21,0.1,5.7313555060614965
2014-02-22,0.1,6.362959940025615
2014-02-23,0.1,6.5489555857065955
2014-02-24,0.1,6.876944179138809
2014-02-25,0.1,6.327817796325661
2014-02-26,0.1,5.783652282768225
2014-02-27,0.1,5.277403302870895
2014-02-28,0.1,4.279684438021956
2014-03-01,0.1,3.991522586910335
2014-03-02,0.1,4.085821827182917
2014-03-03,0.1,4.97292994455501
2014-03-04,0.1,4.536834687373503
2014-03-05,0.1,4.563969124239568
2014-03-06,0.1,4.9611931890832714
2014-03-07,0.1,4.809684394577077
2014-03-08,0.1,4.775094189063795
2014-03-09,0.1,5.545740881911216
2014-03-10,0.1,6.3035365446612195
2014-03-11,0.1,6.87370723566057
2014-03-12,0.1,7.875250095180758
2014-03-13,0.1,7.7372254825891
2014-03-14,0.1,6.022676352622335
2014-03-15,0.1,6.312255265363808
2014-03-16,0.1,7.1165357318576214
2014-03-17,0.1,7.087309453089832
2014-03-18,0.1,6.161542569827375
2014-03-19,0.1,5.898011441934494
2014-03-20,0.1,6.442280280060815
2014-03-21,0.1,6.9754953680438065
2014-03-22,0.1,7.602007671117923
2014-03-23,0.1,8.20849433428835
2014-03-24,0.1,7.697789077846007
2014-03-25,0.1,7.81073535902691
2014-03-26,0.1,6.636502817531176
2014-03-27,0.1,5.798867413442318
2014-03-28,0.1,5.755896445918073
2014-03-29,0.1,6.153856706397362
2014-03-30,0.1,6.727663780702333
2014-03-31,0.1,6.215519894338663
2014-04-01,0.1,6.8862959603074385
2014-04-02,0.1,7.737672978410564
2014-04-03,0.1,9.51707978803584
2014-04-04,0.1,10.16101709264713
2014-04-05,0.1,11.284702862506556
2014-04-06,0.1,11.18025930571935
2014-04-07,0.1,11.179265263420382
2014-04-08,0.1,10.890460181584427
2014-04-09,0.1,11.647312206615956
2014-04-10,0.1,11.633986506976287
2014-04-11,0.1,11.719819519448922
2014-04-12,0.1,12.630835642075949
2014-04-13,0.1,13.672098634320689
2014-04-14,0.1,15.152594313343515
2014-04-15,0.1,15.114455219150956
2014-04-16,0.1,12.570206420661606
2014-04-17,0.1,11.563045705486989
2014-04-18,0.1,11.29441716672322
2014-04-19,0.1,12.151517307389362
2014-04-20,0.1,11.956067207703805
2014-04-21,0.1,12.16063022480911
2014-04-22,0.1,13.18425062369341
2014-04-23,0.1,13.001174663781471
2014-04-24,0.1,12.647495725148307
2014-04-25,0.1,12.852312157253005
2014-04-26,0.1,12.707696929075103
2014-04-27,0.1,13.47045822679567
2014-04-28,0.1,14.481576919608237
2014-04-29,0.1,13.986431632223567
2014-04-30,0.1,14.24708436359518
2014-05-01,0.1,15.249862449743357
2014-05-02,0.1,15.480084048982219
2014-05-03,0.1,14.345731854682134
2014-05-04,0.1,14.512070563575278
2014-05-05,0.1,14.828464201020925
2014-05-06,0.1,15.030972319352276
2014-05-07,0.1,15.55525419721267
2014-05-08,0.1,17.07680701376082
2014-05-09,0.1,18.15115188368599
2014-05-10,0.1,18.956113181002
2014-05-11,0.1,18.93050367765864
2014-05-12,0.1,19.662931733750504
2014-05-13,0.1,20.227059862803845
2014-05-14,0.1,21.160893137390055
2014-05-15,0.1,21.5242004765034
2014-05-16,0.1,20.363185621737767
2014-05-17,0.1,18.456870353469824
2014-05-18,0.1,17.203466785549647
2014-05-19,0.1,17.140385783322543
2014-05-20,0.1,17.584209545733884
2014-05-21,0.1,17.875380466831942
2014-05-22,0.1,19.002677180448092
2014-05-23,0.1,20.382018209745468
2014-05-24,0.1,19.880338384697325
2014-05-25,0.1,19.533405583645184
2014-05-26,0.1,20.111116263238852
2014-05-27,0.1,21.20085961386612
2014-05-28,0.1,20.75393483618256
2014-05-29,0.1,21.763120436428704
2014-05-30,0.1,21.448475836547562
2014-05-31,0.1,22.4069710672876
2014-06-01,0.1,22.088913983622763
2014-06-02,0.1,20.682537106609402
2014-06-03,0.1,21.03665575548861
2014-06-04,0.1,20.334819413240268
2014-06-05,0.1,21.108378751042004
2014-06-06,0.1,21.912271151729158
2014-06-07,0.1,22.128895664789113
2014-06-08,0.1,22.41229792337519
2014-06-09,0.1,21.757521407390563
2014-06-10,0.1,23.48390725378201
2014-06-11,0.1,23.64383958400495
2014-06-12,0.1,23.86574557598859
2014-06-13,0.1,23.258403895110774
2014-06-14,0.1,22.703954027569477
2014-06-15,0.1,22.163417886732905
2014-06-16,0.1,22.907371927285116
2014-06-17,0.1,23.515714720148495
2014-06-18,0.1,24.517861163105398
2014-06-19,0.1,24.81711614250803
2014-06-20,0.1,23.711627771002608
2014-06-21,0.1,23.941425760811693
2014-06-22,0.1,24.25146317995313
2014-06-23,0.1,24.425574208195606
2014-06-24,0.1,24.49469975266853
2014-06-25,0.1,24.4282203811224
2014-06-26,0.1,23.635139629855853
2014-06-27,0.1,24.29692237015835
2014-06-28,0.1,24.291252279060135
2014-06-29,0.1,24.16592302223683
2014-06-30,0.1,23.494979534055698
2014-07-01,0.1,23.612847898104256
2014-07-02,0.1,25.31270140039272
2014-07-03,0.1,26.12137962922283
2014-07-04,0.1,25.732143590853596
2014-07-05,0.1,23.90159355669576
2014-07-06,0.1,23.681856385127617
2014-07-07,0.1,23.902858964691585
2014-07-08,0.1,23.944369807201248
2014-07-09,0.1,23.9856008956235
2014-07-10,0.1,23.879304424258006
2014-07-11,0.1,24.338798672125808
2014-07-12,0.1,25.060654066414095
2014-07-13,0.1,25.653704535647087
2014-07-14,0.1,24.85255487042432
2014-07-15,0.1,25.447521033962218
2014-07-16,0.1,24.55288230391371
2014-07-17,0.1,24.039009486399674
2014-07-18,0.1,24.313954666992615
2014-07-19,0.1,22.85985728626055
2014-07-20,0.1,21.850308516627855
2014-07-21,0.1,22.802129561025563
2014-07-22,0.1,23.30140506088675
2014-07-23,0.1,24.351554379755353
2014-07-24,0.1,24.807986424713153
2014-07-25,0.1,24.39156465589591
2014-07-26,0.1,25.155408779920354
2014-07-27,0.1,25.52498552630932
2014-07-28,0.1,24.869112488491215
2014-07-29,0.1,23.800094367607535
2014-07-30,0.1,22.809183583516614
2014-07-31,0.1,23.309108483003104
2014-08-01,0.1,23.152302379793824
2014-08-02,0.1,22.488827568633667
2014-08-03,0.1,22.525909751834934
2014-08-04,0.1,24.447184859955122
2014-08-05,0.1,24.56723965278387
2014-08-06,0.1,24.757359062821582
2014-08-07,0.1,24.636754217727557
2014-08-08,0.1,25.36784302506254
2014-08-09,0.1,24.13966513291052
2014-08-10,0.1,23.944934079882945
2014-08-11,0.1,24.119015822361057
2014-08-12,0.1,23.35733976089153
2014-08-13,0.1,23.56167937306063
2014-08-14,0.1,23.004820303153007
2014-08-15,0.1,22.46852056177543
2014-08-16,0.1,23.091707062647366
2014-08-17,0.1,23.071962612109278
2014-08-18,0.1,22.11759125976362
2014-08-19,0.1,22.30918466104904
2014-08-20,0.1,22.90610249353647
2014-08-21,0.1,23.62616943971597
2014-08-22,0.1,24.078061282560803
2014-08-23,0.1,24.35758727159535
2014-08-24,0.1,24.526869184663028
2014-08-25,0.1,23.805038441386646
2014-08-26,0.1,23.649715372131478
2014-08-27,0.1,23.743920796461442
2014-08-28,0.1,24.024491000833947
2014-08-29,0.1,24.724941052939922
2014-08-30,0.1,24.410560232034257
2014-08-31,0.1,24.795969697548667
2014-09-01,0.1,24.920230655394974
2014-09-02,0.1,24.910394452129758
2014-09-03,0.1,24.98115104070768
2014-09-04,0.1,25.333240345814154
2014-09-05,0.1,25.091351048443073
2014-09-06,0.1,24.810694501641773
2014-09-07,0.1,24.527407777323585
2014-09-08,0.1,24.232641861543332
2014-09-09,0.1,22.955781369078952
2014-09-10,0.1,22.98548627259646
2014-09-11,0.1,23.415457643126064
2014-09-12,0.1,23.656412162033934
2014-09-13,0.1,22.64596806653348
2014-09-14,0.1,22.157551746731144
2014-09-15,0.1,21.562935613260404
2014-09-16,0.1,22.113474716458075
2014-09-17,0.1,21.949929475931775
2014-09-18,0.1,21.665275425767987
2014-09-19,0.1,21.8486203812124
2014-09-20,0.1,21.250178848564133
2014-09-21,0.1,21.588663219877542
2014-09-22,0.1,21.64576925279185
2014-09-23,0.1,20.380206423958665
2014-09-24,0.1,19.69676733954758
2014-09-25,0.1,18.675665701182385
2014-09-26,0.1,18.785423790124263
2014-09-27,0.1,19.469991951982838
2014-09-28,0.1,19.693004644475298
2014-09-29,0.1,20.21366533967991
2014-09-30,0.1,19.99167125204448
2014-10-01,0.1,20.774008352358855
2014-10-02,0.1,21.048554563805055
2014-10-03,0.1,21.170292050459313
2014-10-04,0.1,20.89631673017831
2014-10-05,0.1,18.52379810202108
2014-10-06,0.1,17.327647037838396
2014-10-07,0.1,17.038125912462007
2014-10-08,0.1,17.135811176503264
2014-10-09,0.1,17.2909433894234
2014-10-10,0.1,17.226595712159753
2014-10-11,0.1,17.66206127263235
2014-10-12,0.1,18.089684515980462
2014-10-13,0.1,17.34108024744079
2014-10-14,0.1,17.946750774000158
2014-10-15,0.1,19.058373194496657
2014-10-16,0.1,19.208247576787866
2014-10-17,0.1,18.316249955212196
2014-10-18,0.1,17.995107538523857
2014-10-19,0.1,16.981359511698876
2014-10-20,0.1,16.107800903039355
2014-10-21,0.1,15.911548993458457
2014-10-22,0.1,15.416716283027284
2014-10-23,0.1,14.465583822249936
2014-10-24,0.1,14.031061364170109
2014-10-25,0.1,13.942716483850015
2014-10-26,0.1,13.941840962328454
2014-10-27,0.1,13.829245614426798
2014-10-28,0.1,14.090999065410353
2014-10-29,0.1,14.856042176627858
2014-10-30,0.1,14.619141595850328
2014-10-31,0.1,14.285908902062204
2014-11-01,0.1,14.085288391564225
2014-11-02,0.1,12.799060824414182
2014-11-03,0.1,10.960334136928156
2014-11-04,0.1,10.752610362486742
2014-11-05,0.1,11.107293746045618
2014-11-06,0.1,11.519029600121238
2014-11-07,0.1,11.801823777557944
2014-11-08,0.1,11.108186497772964
2014-11-09,0.1,11.021702279612535
2014-11-10,0.1,11.18411691755071
2014-11-11,0.1,11.412138388438484
2014-11-12,0.1,11.872706795074965
2014-11-13,0.1,12.2385901344688
2014-11-14,0.1,11.554846642902145
2014-11-15,0.1,10.082066800629322
2014-11-16,0.1,9.565364296320904
2014-11-17,0.1,9.494918831802085
2014-11-18,0.1,9.26480812931613
2014-11-19,0.1,6.873187080211992
2014-11-20,0.1,6.184237633863318
2014-11-21,0.1,5.959683162049997
2014-11-22,0.1,5.696349700418587
2014-11-23,0.1,5.87879793592127
2014-11-24,0.1,6.634022732088088
2014-11-25,0.1,8.344992905644096
2014-11-26,0.1,8.736505348924407
2014-11-27,0.1,8.52400172316268
2014-11-28,0.1,8.163012124603757
2014-11-29,0.1,7.593582564997336
2014-11-30,0.1,7.489486002642561
2014-12-01,0.1,7.992602925383479
2014-12-02,0.1,9.062647600256565
2014-12-03,0.1,9.111079745244245
2014-12-04,0.1,9.493474990001141
2014-12-05,0.1,9.747388364831211
2014-12-06,0.1,9.634217595982218
2014-12-07,0.1,9.820767986034246
2014-12-08,0.1,9.041253951015598
2014-12-09,0.1,8.4367758151429
2014-12-10,0.1,8.452166210932795
2014-12-11,0.1,7.863652450164149
2014-12-12,0.1,6.687200713398545
2014-12-13,0.1,5.901743024799562
2014-12-14,0.1,5.903253465161074
2014-12-15,0.1,6.227651079935737
2014-12-16,0.1,6.611216563116221
2014-12-17,0.1,6.894790605757813
2014-12-18,0.1,6.990234616838533
2014-12-19,0.1,6.848759797078522
2014-12-20,0.1,6.722054369910515
2014-12-21,0.1,6.530705714292974
2014-12-22,0.1,6.777886370209467
2014-12-23,0.1,6.619240754197424
2014-12-24,0.1,7.20746112817986
2014-12-25,0.1,7.965204205894886
2014-12-26,0.1,7.818519069738258
2014-12-27,0.1,7.680001120045681
2014-12-28,0.1,8.024837339247963
2014-12-29,0.1,8.213441472658934
2014-12-30,0.1,8.231679983099273
2014-12-31,0.1,7.742265491877659
2015-01-01,0.1,6.854166896116951
2015-01-02,0.1,6.004794405320895
2015-01-03,0.1,6.045567485136931
2015-01-04,0.1,6.275220164537611
2015-01-05,0.1,7.446544331940606
2015-01-06,0.1,6.158256972758026
2015-01-07,0.1,5.528992996811839
2015-01-08,0.1,3.2929228369062424
2015-01-09,0.1,2.2860269859774793
2015-01-10,0.1,1.770693256195601
2015-01-11,0.1,0.024766031629115354
2015-01-12,0.1,1.5666171394712831
2015-01-13,0.1,3.4903833990721327
2015-01-14,0.1,3.6709827378883952
2015-01-15,0.1,2.2935914728712987
2015-01-16,0.1,4.262525493402005
2015-01-17,0.1,4.142887347302249
2015-01-18,0.1,4.286115486259498
2015-01-19,0.1,4.7431955026711385
2015-01-20,0.1,4.942025053702068
2015-01-21,0.1,5.3793397610457845
2015-01-22,0.1,5.596602136526974
2015-01-23,0.1,5.781162658047462
2015-01-24,0.1,5.63279331909756
2015-01-25,0.1,5.250842140551604
2015-01-26,0.1,5.370223794437304
2015-01-27,0.1,5.2138348640911705
2015-01-28,0.1,4.313631535314455
2015-01-29,0.1,3.629738906588995
2015-01-30,0.1,3.9504826227502328
2015-01-31,0.1,3.250668568930565
2015-02-01,0.1,3.0240483746427946
2015-02-02,0.1,3.7175054450079323
2015-02-03,0.1,3.4451250694192352
2015-02-04,0.1,2.538563106164487
2015-02-05,0.1,3.617324940882318
2015-02-06,0.1,3.178731802014755
2015-02-07,0.1,3.095508767690013
2015-02-08,0.1,3.5119384303364556
2015-02-09,0.1,4.33566249484073
2015-02-10,0.1,4.955027499614571
2015-02-11,0.1,5.4325296224735435
2015-02-12,0.1,5.589131479983881
2015-02-13,0.1,4.437555686479502
2015-02-14,0.1,2.600147338984474
2015-02-15,0.1,2.8683966034876067
2015-02-16,0.1,0.6316695626511116
2015-02-17,0.1,0.3119695939010346
2015-02-18,0.1,1.1512506407649679
2015-02-19,0.1,0.7354280090993666
2015-02-20,0.1,0.35359770943301405
2015-02-21,0.1,0.8089783186006768
2015-02-22,0.1,0.9563864507525864
2015-02-23,0.1,1.6909190506653855
2015-02-24,0.1,1.2823133519141405
2015-02-25,0.1,1.157120231978074
2015-02-26,0.1,2.039302712709445
2015-02-27,0.1,0.9465550293272688
2015-02-28,0.1,1.5772783437658535
2015-03-01,0.1,1.6881200750022305
2015-03-02,0.1,3.091271716483989
2015-03-03,0.1,3.8903186887066585
2015-03-04,0.1,3.877767192581107
2015-03-05,0.1,4.6647333823638055
2015-03-06,0.1,4.579576373417225
2015-03-07,0.1,4.619540261058314
2015-03-08,0.1,4.623326322200546
2015-03-09,0.1,5.241507451228067
2015-03-10,0.1,6.168535041595921
2015-03-11,0.1,6.53225115189445
2015-03-12,0.1,7.00426106917224
2015-03-13,0.1,7.578016128051174
2015-03-14,0.1,7.279208049630008
2015-03-15,0.1,7.806923434067317
2015-03-16,0.1,8.298168429196165
2015-03-17,0.1,9.127032195765898
2015-03-18,0.1,9.844198387112934
2015-03-19,0.1,9.55633897867252
2015-03-20,0.1,8.799649440812177
2015-03-21,0.1,8.370513655996037
2015-03-22,0.1,9.115153389862575
2015-03-23,0.1,10.098482456433285
2015-03-24,0.1,9.843969749915727
2015-03-25,0.1,9.820842424436021
2015-03-26,0.1,9.90894268950726
2015-03-27,0.1,11.077152912841893
2015-03-28,0.1,10.103831007685763
2015-03-29,0.1,8.37285407339068
2015-03-30,0.1,8.146128512396288
2015-03-31,0.1,8.426744204395488
2015-04-01,0.1,9.11272695066031
2015-04-02,0.1,9.658842198109719
2015-04-03,0.1,10.192943076034295
2015-04-04,0.1,11.689047597921938
2015-04-05,0.1,11.454327347170612
2015-04-06,0.1,11.190795817117978
2015-04-07,0.1,10.917200602285186
2015-04-08,0.1,11.441365493281982
2015-04-09,0.1,12.404805834498635
2015-04-10,0.1,13.879858357262783
2015-04-11,0.1,14.796676547618388
2015-04-12,0.1,14.247474198996677
2015-04-13,0.1,14.219923418459587
2015-04-14,0.1,14.78221618858111
2015-04-15,0.1,14.612775260663794
2015-04-16,0.1,13.813602609171838
2015-04-17,0.1,13.051705588427483
2015-04-18,0.1,14.870683852026849
2015-04-19,0.1,15.801173854075412
2015-04-20,0.1,15.119433191622926
2015-04-21,0.1,16.064382915493198
2015-04-22,0.1,14.737030360153977
2015-04-23,0.1,14.264690231865396
2015-04-24,0.1,12.990707295638886
2015-04-25,0.1,12.70792918898821
2015-04-26,0.1,11.91237450409599
2015-04-27,0.1,11.220289838359966
2015-04-28,0.1,11.375145897298049
2015-04-29,0.1,12.333660116259331
2015-04-30,0.1,14.159483100368423
2015-05-01,0.1,14.124433369158078
2015-05-02,0.1,14.176096539350006
2015-05-03,0.1,14.744632060995146
2015-05-04,0.1,15.882793117570005
2015-05-05,0.1,16.706732167329125
2015-05-06,0.1,17.89821512051724
2015-05-07,0.1,18.964597879371432
2015-05-08,0.1,19.942566758852934
2015-05-09,0.1,20.67073949639292
2015-05-10,0.1,21.350852060927917
2015-05-11,0.1,21.522270248471006
2015-05-12,0.1,22.366587479816314
2015-05-13,0.1,21.610760161737637
2015-05-14,0.1,19.481448880747454
2015-05-15,0.1,19.295605654217827
2015-05-16,0.1,19.01451081966019
2015-05-17,0.1,19.68867305354095
